id,title,release_date,popularity,vote_average,vote_count
74308,Detachment,24/04/2011,52.259,7.6,1136
63578,The Trip,24/04/2011,13.28,6.8,239
10195,Thor,21/04/2011,219.269,6.8,18257
51497,Fast Five,20/04/2011,15.557,7.2,6755
65229,Tomboy,20/04/2011,10.939,7.3,550
60405,Sharpay's Fabulous Adventure,19/04/2011,21.988,6,473
55787,Water for Elephants,15/04/2011,10.313,7,2238
61667,We Have a Pope,15/04/2011,6.961,6.8,433
51162,Winnie the Pooh,13/04/2011,17.104,6.9,684
41446,Scream 4,11/04/2011,40.666,6.4,2701
65291,Green Lantern: Emerald Knights,09/04/2011,37.438,6.7,406
81390,A Lonely Place to Die,09/04/2011,12.069,6.1,442
43959,Soul Surfer,08/04/2011,39.438,7.1,1037
50456,Hanna,07/04/2011,14.374,6.6,2839
46195,Rio,03/04/2011,84.375,6.7,5560
58626,The Hit List,02/04/2011,9.021,6,202
58522,Boris - Il film,01/04/2011,7,6.9,500
45612,Source Code,30/03/2011,32.391,7.3,6940
414419,Kill Bill: The Whole Bloody Affair,27/03/2011,16.713,8,758
60307,Diary of a Wimpy Kid: Rodrick Rules,25/03/2011,23.514,6.6,881
60803,The Suite Life Movie,25/03/2011,12.752,6.2,456
23629,Sucker Punch,24/03/2011,56.765,6.1,3992
67884,Chinese Take-Away,24/03/2011,11.837,7.2,318
49020,Submarine,18/03/2011,11.647,7.4,1193
59570,Escort in Love,18/03/2011,8.034,6.2,531
55725,Win Win,18/03/2011,7.429,6.8,387
50348,The Lincoln Lawyer,17/03/2011,16.01,7.2,2562
60243,A Separation,15/03/2011,9.887,7.9,1331
49730,Red Riding Hood,11/03/2011,25.236,6,2773
38684,Jane Eyre,11/03/2011,11.845,7.2,1220
51209,Kill the Irishman,10/03/2011,12.055,6.8,488
50321,Mars Needs Moms,09/03/2011,20.901,6,544
51876,Limitless,08/03/2011,60.309,7.2,9040
50725,Take Me Home Tonight,04/03/2011,17.679,6,550
72478,Suicide Room,04/03/2011,8.451,7.4,386
47218,Happythankyoumoreplease,04/03/2011,6.276,6.5,226
38050,The Adjustment Bureau,03/03/2011,15.714,6.7,3805
38543,Ironclad,03/03/2011,10.701,6.1,590
44896,Rango,02/03/2011,99.092,6.8,5318
51828,One Day,02/03/2011,38.639,7.4,3521
57737,Barbie: A Fairy Secret,01/03/2011,39.243,6.7,384
58235,Confessions of a Brazilian Call Girl,25/02/2011,13.246,6.3,351
56590,All Star Superman,22/02/2011,12.618,7,377
46529,I Am Number Four,18/02/2011,29.599,6.2,4020
48138,Unknown,16/02/2011,66.545,6.7,3210
81401,The Turin Horse,15/02/2011,7.967,7.7,261
39513,Paul,14/02/2011,60.737,6.7,4791
56831,The Sunset Limited,12/02/2011,6.888,7.3,333
50839,Margin Call,11/02/2011,12.212,6.8,1357
52067,Cedar Rapids,11/02/2011,8.08,6,340
62630,The Devil's Double,11/02/2011,7.129,6.7,458
50546,Just Go with It,10/02/2011,80.427,6.6,4710
82520,Return,10/02/2011,5.497,6.7,437
49494,The Eagle,08/02/2011,12.868,6.2,1081
48340,Sanctum,03/02/2011,49.715,6,826
45156,A Little Bit of Heaven,03/02/2011,8.919,6.4,495
53174,Kokowääh,03/02/2011,6.36,6.3,228
58232,Chalet Girl,02/02/2011,10.27,6.4,562
63310,Bullhead,02/02/2011,8.223,7.2,278
76696,Sidewalls,01/02/2011,6.87,7.6,237
48171,The Rite,28/01/2011,24.479,6.1,1724
50479,Avalon High,28/01/2011,8.572,6.2,488
86812,Sound of My Voice,22/01/2011,6.494,6.3,283
41630,No Strings Attached,21/01/2011,68.503,6.3,4026
38117,Beastly,21/01/2011,14.178,6.3,2497
56909,The Immature,21/01/2011,6.195,6.2,729
56339,Qualunquemente,21/01/2011,5.574,6,478
55292,Shaolin,20/01/2011,10.848,6.8,290
27582,The Mechanic,13/01/2011,25.781,6.4,2609
53319,What a Beautiful Day,05/01/2011,8.623,6.5,1363
79108,Starbuck,01/01/2011,7.957,6.9,369
62156,De Pernas pro Ar,31/12/2010,6.816,6.4,206
44264,True Grit,22/12/2010,14.07,7.3,4423
57361,The Yellow Sea,22/12/2010,11.201,7.3,357
45272,Country Strong,22/12/2010,8.634,6.3,206
51991,Romantics Anonymous,22/12/2010,8.206,6.5,445
57243,The Women on the 6th Floor,20/12/2010,7.295,6.8,305
56812,The Last Circus,17/12/2010,9.653,6.6,323
58013,La banda dei Babbi Natale,17/12/2010,8.207,6,941
46705,Blue Valentine,16/12/2010,13.33,6.9,2637
27585,Rabbit Hole,16/12/2010,8.792,6.7,473
20526,TRON: Legacy,14/12/2010,61.589,6.4,6041
54551,Banana,13/12/2010,17.603,7.1,233
45317,The Fighter,10/12/2010,14.713,7.4,3608
46523,New Kids Turbo,09/12/2010,6.121,6.2,204
37710,The Tourist,08/12/2010,57.924,6.2,4705
64956,Inception: The Cobol Job,07/12/2010,10.033,7.3,285
61979,Three Steps Above Heaven,03/12/2010,142.087,7.8,2482
44214,Black Swan,03/12/2010,39.603,7.6,12298
46503,All Good Things,03/12/2010,11.097,6.1,734
48395,Rare Exports: A Christmas Tale,03/12/2010,8.359,6.3,413
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,02/12/2010,50.389,6.4,4724
46528,The Warrior's Way,01/12/2010,50.309,6.6,452
56832,Gantz,29/11/2010,20.952,6.6,230
45269,The King's Speech,26/11/2010,25.367,7.7,7449
50393,Kung Fu Panda Holiday,26/11/2010,16.082,6.9,249
45132,Super,26/11/2010,10.749,6.6,1170
38757,Tangled,24/11/2010,117.917,7.6,9442
50848,The Names of Love,24/11/2010,7.499,7.3,242
41283,Faster,23/11/2010,18.17,6.3,1557
42297,Burlesque,23/11/2010,16.402,7.2,1941
43347,Love & Other Drugs,22/11/2010,94.333,7,4226
49009,The Way Back,22/11/2010,12.777,7,1214
59429,Paranormal Activity: Tokyo Night,20/11/2010,42.197,6.1,342
43539,The Next Three Days,18/11/2010,28.94,7.1,2367
43641,Superman/Shazam!: The Return of Black Adam,16/11/2010,59.264,7.3,509
44115,127 Hours,12/11/2010,24.296,7.1,6397
89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,11/11/2010,52.77,7.1,236
38357,Morning Glory,10/11/2010,13.828,6.3,1246
48838,London Boulevard,10/11/2010,8.034,6,586
51447,Trophy Wife,10/11/2010,6.629,6.1,285
45649,Rubber,09/11/2010,8.715,5.9,772
61404,Point Blank,08/11/2010,9.15,6.6,354
23830,Last Night,05/11/2010,8.174,6.1,637
44009,Another Year,05/11/2010,7.5,7,290
41733,Due Date,04/11/2010,37.13,6.3,4620
44048,Unstoppable,04/11/2010,23.002,6.5,2883
57695,The Princess of Montpensier,03/11/2010,8.046,6.3,231
46146,Troll Hunter,29/10/2010,51.127,6.7,1282
52274,Julia's Eyes,29/10/2010,14.767,6.6,642
50204,Burke & Hare,29/10/2010,8.322,6.1,388
31007,Welcome to the Rileys,29/10/2010,7.038,6.6,336
38055,Megamind,28/10/2010,50.708,6.9,5663
48466,Scared Shrekless,28/10/2010,13.045,6.4,310
52505,The Other Woman,28/10/2010,9.859,6.2,317
52587,We Are the Night,28/10/2010,7.151,6,210
46829,Barney's Version,26/10/2010,7.918,7.1,359
44603,Hereafter,22/10/2010,12.555,6,1358
48186,The Boy Who Cried Werewolf,22/10/2010,11.631,6.5,254
41439,Saw 3D,21/10/2010,36.335,6,2356
44129,The Company Men,21/10/2010,8.555,6.5,572
48034,Little White Lies,20/10/2010,11.658,7.1,1302
45958,Biutiful,20/10/2010,6.86,7.2,899
12444,Harry Potter and the Deathly Hallows: Part 1,17/10/2010,157.642,7.8,16067
47533,Scooby-Doo! Curse of the Lake Monster,15/10/2010,30.132,6.2,408
45094,Conviction,15/10/2010,8.934,7.1,494
39514,RED,13/10/2010,21.553,6.7,5727
63700,My Babysitter's a Vampire,09/10/2010,12.209,7,319
47931,Elite Squad: The Enemy Within,08/10/2010,18.854,7.8,1446
43923,It's Kind of a Funny Story,08/10/2010,16.859,7,2030
38408,Life As We Know It,02/10/2010,38.266,6.9,2722
40205,16 Wishes,02/10/2010,19.387,6.3,1103
37799,The Social Network,01/10/2010,28.838,7.3,10033
41402,Let Me In,01/10/2010,20.17,6.8,1679
48415,Benvenuti al Sud,01/10/2010,8.401,6.7,1629
52015,Stake Land,30/09/2010,9.347,6.2,624
48289,The Debt,30/09/2010,8.907,6.6,688
45162,Superman/Batman: Apocalypse,28/09/2010,24.403,7.2,520
38303,You Again,24/09/2010,21.668,6.3,1087
26388,Buried,24/09/2010,14.55,6.6,2321
101669,Mother's Day,23/09/2010,8.485,6.5,322
48492,Detective Dee and the Mystery of the Phantom Flame,18/09/2010,8.106,6.6,293
44244,Camp Rock 2: The Final Jam,17/09/2010,22.554,6.3,1344
37735,Easy A,16/09/2010,37.585,6.8,5975
53457,Sarah's Key,16/09/2010,10.37,7.3,602
53596,Even the Rain,16/09/2010,8.304,6.9,216
23168,The Town,15/09/2010,109.238,7.2,4071
44874,Barbie: A Fashion Fairytale,14/09/2010,52.955,7.2,591
45752,Scooby-Doo! Camp Scare,14/09/2010,29.239,8,210
49018,Insidious,13/09/2010,68.602,6.9,5511
65760,The Whistleblower,13/09/2010,9.814,6.8,426
46138,Made in Dagenham,11/09/2010,8.428,6.7,231
44945,Trust,10/09/2010,10.967,6.6,788
60309,The Conspirator,10/09/2010,9.386,6.6,364
43939,I'm Still Here,10/09/2010,8.65,6.1,301
59468,The Way,10/09/2010,8.123,7.2,459
58857,13 Assassins,09/09/2010,39.039,7.3,855
35791,Resident Evil: Afterlife,09/09/2010,1.89,6.1,3177
46332,Of Gods and Men,08/09/2010,13.749,6.7,285
54441,Angel of Evil,06/09/2010,6.824,6.8,236
46738,Incendies,04/09/2010,13.286,8.1,1923
52629,El Infierno,03/09/2010,97.088,7.7,433
39210,Somewhere,03/09/2010,9.789,6.1,595
33909,Wall Street: Money Never Sleeps,02/09/2010,13.724,6.1,1251
23631,Machete,01/09/2010,45.14,6.3,2724
47854,Legend of the Fist: The Return of Chen Zhen,01/09/2010,9.047,6.6,211
30618,Bunraku,01/09/2010,8.547,6,254
38073,Going the Distance,27/08/2010,9.255,6.1,620
22907,Takers,26/08/2010,14.945,6.2,1025
44716,In a Better World,26/08/2010,6.945,7.2,326
64246,Colorful,21/08/2010,13.226,7.3,209
39486,Secretariat,20/08/2010,15.879,7.4,470
59421,Bedevilled,19/08/2010,13.433,7.2,283
39957,Burning Bright,17/08/2010,9.965,6.3,211
22538,Scott Pilgrim vs. the World,12/08/2010,38.332,7.5,6387
38167,Eat Pray Love,12/08/2010,17.938,6.2,2026
49797,I Saw the Devil,12/08/2010,16.68,7.8,1856
48946,Chatroom,11/08/2010,8.1,5.9,247
43930,"Tomorrow, When the War Began",08/08/2010,8.701,6.2,425
27581,The Other Guys,06/08/2010,37.887,6.3,3412
43949,Flipped,06/08/2010,31.664,7.9,2207
51608,The Man from Nowhere,04/08/2010,40.678,7.7,993
41233,Step Up 3D,04/08/2010,33.741,6.8,1676
27578,The Expendables,03/08/2010,85.684,6.2,6524
49953,A Turtle's Tale: Sammy's Adventures,03/08/2010,14.141,6,520
50723,Naruto Shippuden the Movie: The Lost Tower,31/07/2010,77.62,7,311
37950,Charlie St. Cloud,30/07/2010,16.71,7,1938
44683,Tinker Bell and the Great Fairy Rescue,29/07/2010,35.117,6.6,725
40662,Batman: Under the Red Hood,27/07/2010,24.76,7.8,1271
38843,Ramona and Beezus,23/07/2010,12.182,6.5,682
27576,Salt,21/07/2010,63.977,6.4,4607
62592,Revenge of the Bridesmaids,18/07/2010,8.427,6.6,253
51739,The Secret World of Arrietty,16/07/2010,29.352,7.6,2204
27205,Inception,15/07/2010,102.942,8.4,31671
43549,The Experiment,15/07/2010,52.628,6.4,1005
59457,Womb,15/07/2010,8.491,6.1,287
27022,The Sorcerer's Apprentice,13/07/2010,26.248,6.1,4262
41216,Legend of the Guardians: The Owls of Ga'Hoole,10/07/2010,18.34,6.8,1894
39781,The Kids Are All Right,09/07/2010,13.801,6.6,1226
20352,Despicable Me,08/07/2010,98.844,7.2,13128
34851,Predators,03/07/2010,114.691,6.2,3194
66195,The Perfect Host,01/07/2010,6.989,6.3,322
38368,Uncle Boonmee Who Can Recall His Past Lives,25/06/2010,9.028,6.6,273
38365,Grown Ups,24/06/2010,102.121,6.3,4953
44249,The Legend Is Born: Ip Man,24/06/2010,2.386,6.8,545
24021,The Twilight Saga: Eclipse,23/06/2010,161.867,6.2,7530
43933,Monsters,18/06/2010,16.157,6.2,1275
43947,I Spit on Your Grave,17/06/2010,49.855,6.5,1769
44147,Wild Target,17/06/2010,10.066,6.4,559
40619,Day & Night,17/06/2010,9.004,7.7,730
10193,Toy Story 3,16/06/2010,116.099,7.8,12538
37834,Knight and Day,15/06/2010,49.641,6.2,3734
38199,Unthinkable,14/06/2010,24.124,6.7,942
39013,Winter's Bone,11/06/2010,9.232,6.8,1417
38575,The Karate Kid,10/06/2010,118.151,6.5,4970
34544,The A-Team,09/06/2010,54.382,6.4,3903
41215,Black Death,07/06/2010,10.839,6,667
37821,Killers,04/06/2010,24.621,5.9,1900
32823,Get Him to the Greek,04/06/2010,13.08,5.9,1442
68341,Cold Fish,04/06/2010,9.442,6.9,240
54186,Confessions,04/06/2010,8.169,7.6,701
44629,Animal Kingdom,03/06/2010,11.48,6.8,630
71883,Redline,27/05/2010,14.744,7.4,294
37786,Sex and the City 2,26/05/2010,44.51,6.1,1398
38031,You Will Meet a Tall Dark Stranger,23/05/2010,7.928,5.9,705
38234,Undisputed III: Redemption,22/05/2010,179.913,7.5,639
38363,Fair Game,20/05/2010,10.022,6.5,617
9543,Prince of Persia: The Sands of Time,19/05/2010,67.259,6.2,5852
41592,StreetDance 3D,19/05/2010,14.076,6.4,353
48303,Certified Copy,18/05/2010,7.034,6.9,298
45284,Outrage,17/05/2010,7.325,6.9,325
10192,Shrek Forever After,16/05/2010,75.309,6.3,5989
51241,Heartbeats,16/05/2010,7.065,7.2,896
38093,Just Wright,14/05/2010,14.253,6.3,319
37056,Letters to Juliet,13/05/2010,26.578,7,2523
45202,The Housemaid,13/05/2010,11.439,6.4,231
47909,Poetry,13/05/2010,6.453,7.5,229
20662,Robin Hood,12/05/2010,48.708,6.4,3860
41210,The Switch,11/05/2010,12.502,6.2,1571
48650,Room in Rome,07/05/2010,20.781,6.4,489
37495,Four Lions,07/05/2010,9.003,7,913
43209,Ong Bak 3,05/05/2010,20.39,5.9,341
37472,Ip Man 2,29/04/2010,4.969,7.4,1813
10138,Iron Man 2,28/04/2010,159.538,6.8,17996
43920,Dog Pound,24/04/2010,7.291,7.3,299
34813,The Losers,23/04/2010,39.521,6.3,1438
34806,The Back-Up Plan,23/04/2010,18.724,6.1,1217
41479,The Joneses,16/04/2010,8.124,6.2,483
36950,You Don't Know Jack,14/04/2010,9.566,7.1,311
36801,Cemetery Junction,14/04/2010,6.928,6.6,208
35552,The Extraordinary Adventures of Adèle Blanc-Sec,09/04/2010,16.649,6.1,1076
43200,Basilicata coast to coast,09/04/2010,5.733,6.3,336
35056,Date Night,08/04/2010,21.829,6.1,2415
35690,The Last Song,31/03/2010,17.358,7.2,3040
41505,6 Souls,27/03/2010,9.388,6,588
35019,Nanny McPhee and the Big Bang,26/03/2010,28.231,6.3,1532
23048,Hot Tub Time Machine,26/03/2010,12.938,6,2020
42892,Happy Family,26/03/2010,4.984,6.5,264
44269,All That Glitters,24/03/2010,6.711,6.4,677
37645,22 Bullets,23/03/2010,53.21,6.6,985
23483,Kick-Ass,22/03/2010,64.879,7.1,10148
33217,Diary of a Wimpy Kid,19/03/2010,25.731,6.2,1261
27586,The Runaways,19/03/2010,9.417,6.4,666
10191,How to Train Your Dragon,18/03/2010,74.11,7.8,10966
31867,Repo Men,18/03/2010,14.525,6.3,1558
42188,Never Let Me Go,18/03/2010,13.106,6.9,1906
41211,Heartbreaker,17/03/2010,8.311,6.6,1131
34016,She's Out of My League,11/03/2010,22.87,6.4,1679
23169,Remember Me,11/03/2010,20.904,7.1,3150
22972,Green Zone,11/03/2010,16.43,6.5,1827
41411,The Round Up,10/03/2010,9.978,7.6,866
26390,Brooklyn's Finest,04/03/2010,11.02,6.3,737
12155,Alice in Wonderland,03/03/2010,98.34,6.6,12193
29427,The Crazies,26/02/2010,19.789,6.2,1635
30061,Justice League: Crisis on Two Earths,23/02/2010,19.167,7.4,547
41201,The Illusionist,16/02/2010,7.552,7.3,459
23759,Centurion,15/02/2010,12.6,6.2,1121
11324,Shutter Island,14/02/2010,116.89,8.2,19959
35558,Starstruck,14/02/2010,18.776,7,1030
39356,Boy,14/02/2010,9.749,7.4,296
35138,Little Big Soldier,14/02/2010,8.989,6.9,226
11439,The Ghost Writer,12/02/2010,15.687,6.8,1789
40794,Loose Cannons,12/02/2010,8.548,7.4,674
26022,My Name Is Khan,11/02/2010,23.607,8,1017
37905,The Horde,10/02/2010,7.681,5.9,337
31967,Dante's Inferno: An Animated Epic,09/02/2010,25.901,6.9,397
33602,Temple Grandin,06/02/2010,8.517,7.8,308
44363,Frozen,05/02/2010,13.655,5.9,1490
26389,From Paris with Love,04/02/2010,31.369,6.3,1633
22971,Dear John,04/02/2010,17.773,6.8,3706
30675,Planet Hulk,02/02/2010,33.298,7,379
32657,Percy Jackson & the Olympians: The Lightning Thief,01/02/2010,116.476,6.2,6375
13477,When in Rome,29/01/2010,9.741,6,1046
34583,The Final,28/01/2010,19.472,6,211
12201,Edge of Darkness,28/01/2010,13.554,6.3,1208
45523,Louis C.K.: Hilarious,26/01/2010,6.404,7.9,215
34134,Barbie in A Mermaid Tale,25/01/2010,50.495,7.2,583
46838,Tucker and Dale vs. Evil,22/01/2010,12.005,7.4,2178
44835,Hesher,22/01/2010,10.238,6.8,523
27569,Extraordinary Measures,21/01/2010,7.403,6.2,253
31900,Gainsbourg: A Heroic Life,20/01/2010,7.245,7,275
36940,The First Beautiful Thing,15/01/2010,6.423,7.3,465
44040,Devil,13/01/2010,28.511,6,2385
20504,The Book of Eli,11/01/2010,25.45,6.8,5103
25195,Leap Year,08/01/2010,27.806,6.9,1711
28118,The Gruffalo,25/12/2009,11.144,7.2,233
33511,Nowhere Boy,25/12/2009,8.856,7.2,697
20453,3 Idiots,23/12/2009,43.74,8,1852
22897,It's Complicated,23/12/2009,12.634,6.5,1158
30596,Bodyguards and Assassins,18/12/2009,9.821,6.7,300
25196,Crazy Heart,16/12/2009,8.204,6.9,814
41498,One Piece: Strong World,12/12/2009,28.071,7.5,261
19995,Avatar,10/12/2009,348.095,7.5,25519
22954,Invictus,10/12/2009,16.494,7.2,3500
10198,The Princess and the Frog,08/12/2009,105.622,7.1,4454
35052,Cracks,04/12/2009,8.968,6.6,314
26171,Everybody's Fine,04/12/2009,7.694,6.8,795
33613,The Girl Who Kicked the Hornet's Nest,27/11/2009,8.777,7.1,1120
35554,Cado dalle nubi,27/11/2009,8.225,6.7,1472
32909,Mulan: Rise of a Warrior,26/11/2009,12.362,7.5,350
25642,Ben 10 Alien Swarm,25/11/2009,38.405,6.3,259
20766,The Road,25/11/2009,17.801,7,3040
22821,The Boondock Saints II: All Saints Day,24/11/2009,9.192,6,592
22881,The Blind Side,20/11/2009,91.615,7.7,5130
18239,The Twilight Saga: New Moon,18/11/2009,86.478,6,7899
25472,Merry Madagascar,16/11/2009,18.689,6.3,215
28089,The Messenger,13/11/2009,6.375,6.8,330
25941,Harry Brown,11/11/2009,7.875,6.8,779
24589,Dug's Special Mission,10/11/2009,8.629,7,322
36419,After.Life,07/11/2009,17.263,6.2,870
33273,Cell 211,06/11/2009,62.563,7.5,982
22824,The Fourth Kind,06/11/2009,26.95,6.3,1335
31011,Mr. Nobody,06/11/2009,17.971,7.9,5125
25793,Precious,06/11/2009,12.092,7.4,1359
29963,Bright Star,05/11/2009,8.231,6.6,362
17979,A Christmas Carol,04/11/2009,27.194,6.9,3788
25205,The Concert,04/11/2009,5.37,7.2,432
25983,The House of the Devil,30/10/2009,8.384,6.3,544
24684,An Education,29/10/2009,9.836,6.9,1088
27936,Micmacs,28/10/2009,8.403,6.6,446
105077,Battlestar Galactica: The Plan,27/10/2009,9.967,6.8,322
10315,Fantastic Mr. Fox,23/10/2009,26.936,7.8,4093
25602,Ninja,22/10/2009,17.068,6,252
38810,Dogtooth,22/10/2009,16.156,7.1,1677
9503,Pope Joan,22/10/2009,7.55,6.9,283
34653,A Single Man,19/10/2009,10.497,7.3,1290
10313,The Men Who Stare at Goats,17/10/2009,15.244,6,1844
16523,Where the Wild Things Are,16/10/2009,37.056,6.5,1528
22804,Saw VI,16/10/2009,34.796,6.2,2475
26466,Triangle,16/10/2009,22.865,6.9,1921
24804,Black Dynamite,16/10/2009,8.204,7.2,478
22803,Law Abiding Citizen,15/10/2009,67.79,7.3,4023
16577,Astro Boy,15/10/2009,39.449,6.3,1245
34480,The Descent: Part 2,14/10/2009,26.153,5.9,835
19908,Zombieland,07/10/2009,68.161,7.3,10440
19901,Daybreakers,01/10/2009,14.895,6.3,1594
8054,The Imaginarium of Doctor Parnassus,01/10/2009,12.88,6.4,2350
31203,Little Nicholas,30/09/2009,9.33,6,969
12573,A Serious Man,30/09/2009,8.762,6.8,1663
22832,Ninja Assassin,29/09/2009,108.691,6.5,1155
22855,Superman/Batman: Public Enemies,29/09/2009,23.808,7,495
19959,Surrogates,24/09/2009,11.793,6.1,2629
37903,The White Ribbon,24/09/2009,10.239,7.5,809
33997,Desert Flower,24/09/2009,8.865,7.5,328
44718,Get Low,21/09/2009,7.736,6.7,225
24253,The Girl Who Played with Fire,18/09/2009,10.87,7,1375
22794,Cloudy with a Chance of Meatballs,17/09/2009,56.759,6.6,4909
11323,The Informant!,17/09/2009,8.198,6.1,707
24122,The Rebound,16/09/2009,40.428,6.5,740
32985,Solomon Kane,16/09/2009,13.531,5.9,1113
23566,Barbie and the Three Musketeers,15/09/2009,52.388,7.2,540
38448,Ondine,14/09/2009,6.468,6.3,241
23082,The Invention of Lying,13/09/2009,12.937,6.2,1660
46420,The Loved Ones,13/09/2009,10.47,6.7,578
12834,Leaves of Grass,13/09/2009,8.264,6,345
22620,Scooby-Doo! The Mystery Begins,12/09/2009,24.079,6.5,552
34769,Defendor,12/09/2009,9.66,6.4,436
38542,The Disappearance of Alice Creed,12/09/2009,9.65,6.5,435
24469,Fish Tank,11/09/2009,9.047,7,662
22327,Youth in Revolt,11/09/2009,8.889,6.2,745
23488,Dorian Gray,09/09/2009,12.467,6,1816
31175,Soul Kitchen,09/09/2009,7.656,6.9,403
19898,Pandorum,08/09/2009,13.795,6.5,1887
22947,Up in the Air,05/09/2009,11.049,6.8,3014
41110,I Am Love,05/09/2009,8.661,6.9,272
25769,Carriers,04/09/2009,106.23,6.1,1103
37861,Valhalla Rising,04/09/2009,12.779,6.1,978
25475,Tinker Bell and the Lost Treasure,03/09/2009,42.896,6.8,788
25846,Baaria,02/09/2009,7.311,7.2,535
26736,Wizards of Waverly Place: The Movie,28/08/2009,22.729,6.6,1240
21575,A Prophet,26/08/2009,10.585,7.6,1213
26320,Taking Woodstock,26/08/2009,9.505,6.2,346
20178,World's Greatest Dad,20/08/2009,32.442,6.6,468
16869,Inglourious Basterds,19/08/2009,83.36,8.2,18757
79896,The Revenant,16/08/2009,5.925,6.2,209
24420,The Time Traveler's Wife,14/08/2009,17.148,6.9,2056
38780,Rampage,14/08/2009,13.608,6,334
28355,Case 39,13/08/2009,27.142,6.3,1865
25376,The Secret in Their Eyes,13/08/2009,19.139,8,2016
26691,Neuilly Yo Mama!,12/08/2009,7.64,6,824
24803,Julie & Julia,06/08/2009,10.999,6.7,1762
17654,District 9,05/08/2009,62.915,7.4,7896
36728,Naruto Shippuden the Movie: The Will of Fire,01/08/2009,61.709,7.3,315
28874,Summer Wars,01/08/2009,31.517,7.5,721
21474,Bring It On: Fight to the Finish,31/07/2009,1.337,6.8,443
27374,Lake Mungo,30/07/2009,13.313,6.3,378
17445,Green Lantern: First Flight,28/07/2009,27.99,7,330
253835,Los Bandoleros,28/07/2009,0.97,6.4,297
21208,Orphan,24/07/2009,54.599,7,4115
20943,The Ugly Truth,24/07/2009,36.03,6.5,2994
39057,Pokémon: Arceus and the Jewel of Life,18/07/2009,21.114,7.2,223
